event,owner,liquidated,first_liq,block_label,block_time,health_factor
ust,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,true,2022-05-09T10:55:32.000Z,h96,2022-05-13T00:00:00Z,1.0877
ust,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,true,2022-05-09T10:55:32.000Z,h102,2022-05-13T06:00:00Z,1.2408
ust,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,true,2022-05-09T10:55:32.000Z,h108,2022-05-13T12:00:00Z,1.2341
ust,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,true,2022-05-09T10:55:32.000Z,h114,2022-05-13T18:00:00Z,1.2042
ust,0x4b7d2ca4cd3f8ffed3560db4d3eb54c27c95cd06,true,2022-05-09T02:53:01.000Z,h00,2022-05-09T00:00:00Z,1.0296
ust,0x4b7d2ca4cd3f8ffed3560db4d3eb54c27c95cd06,true,2022-05-09T02:53:01.000Z,h06,2022-05-09T06:00:00Z,1.1153
ust,0x4b7d2ca4cd3f8ffed3560db4d3eb54c27c95cd06,true,2022-05-09T02:53:01.000Z,h12,2022-05-09T12:00:00Z,1.0785
ust,0x4b7d2ca4cd3f8ffed3560db4d3eb54c27c95cd06,true,2022-05-09T02:53:01.000Z,h18,2022-05-09T18:00:00Z,1.0561
ust,0x4b7d2ca4cd3f8ffed3560db4d3eb54c27c95cd06,true,2022-05-09T02:53:01.000Z,h24,2022-05-10T00:00:00Z,1.0252
ust,0x4b7d2ca4cd3f8ffed3560db4d3eb54c27c95cd06,true,2022-05-09T02:53:01.000Z,h30,2022-05-10T06:00:00Z,1.0815
ust,0x4b7d2ca4cd3f8ffed3560db4d3eb54c27c95cd06,true,2022-05-09T02:53:01.000Z,h36,2022-05-10T12:00:00Z,1.082
ust,0x4b7d2ca4cd3f8ffed3560db4d3eb54c27c95cd06,true,2022-05-09T02:53:01.000Z,h42,2022-05-10T18:00:00Z,1.0805
ust,0x4b7d2ca4cd3f8ffed3560db4d3eb54c27c95cd06,true,2022-05-09T02:53:01.000Z,h48,2022-05-11T00:00:00Z,1.0588
ust,0x4b7d2ca4cd3f8ffed3560db4d3eb54c27c95cd06,true,2022-05-09T02:53:01.000Z,h54,2022-05-11T06:00:00Z,1.0825
ust,0x4b7d2ca4cd3f8ffed3560db4d3eb54c27c95cd06,true,2022-05-09T02:53:01.000Z,h60,2022-05-11T12:00:00Z,1.0925
ust,0x4b7d2ca4cd3f8ffed3560db4d3eb54c27c95cd06,true,2022-05-09T02:53:01.000Z,h66,2022-05-11T18:00:00Z,1.0752
ust,0x4b7d2ca4cd3f8ffed3560db4d3eb54c27c95cd06,true,2022-05-09T02:53:01.000Z,h72,2022-05-12T00:00:00Z,1.0387
ust,0x4b7d2ca4cd3f8ffed3560db4d3eb54c27c95cd06,true,2022-05-09T02:53:01.000Z,h78,2022-05-12T06:00:00Z,1.0001
ust,0x4b7d2ca4cd3f8ffed3560db4d3eb54c27c95cd06,true,2022-05-09T02:53:01.000Z,h84,2022-05-12T12:00:00Z,1.0664
ust,0x4b7d2ca4cd3f8ffed3560db4d3eb54c27c95cd06,true,2022-05-09T02:53:01.000Z,h90,2022-05-12T18:00:00Z,1.0705
ust,0x4b7d2ca4cd3f8ffed3560db4d3eb54c27c95cd06,true,2022-05-09T02:53:01.000Z,h96,2022-05-13T00:00:00Z,1.0794
ust,0x4b7d2ca4cd3f8ffed3560db4d3eb54c27c95cd06,true,2022-05-09T02:53:01.000Z,h102,2022-05-13T06:00:00Z,1.1658
ust,0x4b7d2ca4cd3f8ffed3560db4d3eb54c27c95cd06,true,2022-05-09T02:53:01.000Z,h108,2022-05-13T12:00:00Z,1.1534
ust,0x4b7d2ca4cd3f8ffed3560db4d3eb54c27c95cd06,true,2022-05-09T02:53:01.000Z,h114,2022-05-13T18:00:00Z,1.1283
ust,0x500e33141299cd38ee14f2813e88bb18f081f0f6,true,2022-05-11T19:46:08.000Z,h00,2022-05-09T00:00:00Z,1.1829
ust,0x500e33141299cd38ee14f2813e88bb18f081f0f6,true,2022-05-11T19:46:08.000Z,h06,2022-05-09T06:00:00Z,1.1503
ust,0x500e33141299cd38ee14f2813e88bb18f081f0f6,true,2022-05-11T19:46:08.000Z,h12,2022-05-09T12:00:00Z,1.1178
ust,0x500e33141299cd38ee14f2813e88bb18f081f0f6,true,2022-05-11T19:46:08.000Z,h18,2022-05-09T18:00:00Z,1.0907
ust,0x500e33141299cd38ee14f2813e88bb18f081f0f6,true,2022-05-11T19:46:08.000Z,h24,2022-05-10T00:00:00Z,1.0551
ust,0x500e33141299cd38ee14f2813e88bb18f081f0f6,true,2022-05-11T19:46:08.000Z,h30,2022-05-10T06:00:00Z,1.1127
