event,owner,liquidated,first_liq,block_label,block_time,health_factor
ftx,0xde03ffafa4a0de3572f2f7475b929196b3ef6ca7,false,,d2,2022-11-10T12:00:00Z,1.6594
ftx,0xde03ffafa4a0de3572f2f7475b929196b3ef6ca7,false,,d3,2022-11-11T12:00:00Z,1.8082
ftx,0x8d20b8b21a126583e456ddc4880d3fd390527660,false,,d0,2022-11-08T12:00:00Z,2.2939
ftx,0x8d20b8b21a126583e456ddc4880d3fd390527660,false,,d1,2022-11-09T12:00:00Z,1.8703
ftx,0x8d20b8b21a126583e456ddc4880d3fd390527660,false,,d2,2022-11-10T12:00:00Z,1.8136
ftx,0x8d20b8b21a126583e456ddc4880d3fd390527660,false,,d3,2022-11-11T12:00:00Z,1.9752
ftx,0x4c411a19df99af8b53ae9e0f7652d769c35e7996,false,,d0,2022-11-08T12:00:00Z,1.3438
ftx,0x4c411a19df99af8b53ae9e0f7652d769c35e7996,false,,d1,2022-11-09T12:00:00Z,1.0957
ftx,0x4c411a19df99af8b53ae9e0f7652d769c35e7996,false,,d2,2022-11-10T12:00:00Z,1.0624
ftx,0x4c411a19df99af8b53ae9e0f7652d769c35e7996,false,,d3,2022-11-11T12:00:00Z,1.1571
ftx,0x9aef04c3aa5c5fcf8282b9f934c1b2fa0695b338,false,,d0,2022-11-08T12:00:00Z,2.1849
ftx,0x9aef04c3aa5c5fcf8282b9f934c1b2fa0695b338,false,,d1,2022-11-09T12:00:00Z,1.8152
ftx,0x9aef04c3aa5c5fcf8282b9f934c1b2fa0695b338,false,,d2,2022-11-10T12:00:00Z,1.7114
ftx,0x9aef04c3aa5c5fcf8282b9f934c1b2fa0695b338,false,,d3,2022-11-11T12:00:00Z,1.8465
ftx,0x10dab2ec740ae0b3ca22ea0a7fbdd1e447665c6b,false,,d0,2022-11-08T12:00:00Z,1.9461
ftx,0x10dab2ec740ae0b3ca22ea0a7fbdd1e447665c6b,false,,d1,2022-11-09T12:00:00Z,1.706
ftx,0x10dab2ec740ae0b3ca22ea0a7fbdd1e447665c6b,false,,d2,2022-11-10T12:00:00Z,1.6009
ftx,0x10dab2ec740ae0b3ca22ea0a7fbdd1e447665c6b,false,,d3,2022-11-11T12:00:00Z,1.691
ftx,0xd4bce9c082e315b8e3d0a79bfb5c6daa36e9531b,false,,d0,2022-11-08T12:00:00Z,1.8246
ftx,0xd4bce9c082e315b8e3d0a79bfb5c6daa36e9531b,false,,d1,2022-11-09T12:00:00Z,1.4727
ftx,0xd4bce9c082e315b8e3d0a79bfb5c6daa36e9531b,false,,d2,2022-11-10T12:00:00Z,1.4256
ftx,0xd4bce9c082e315b8e3d0a79bfb5c6daa36e9531b,false,,d3,2022-11-11T12:00:00Z,1.5534
ftx,0x13d91d079129b94f37ac92185f7656d75774ce33,false,,d0,2022-11-08T12:00:00Z,1.5486
ftx,0x13d91d079129b94f37ac92185f7656d75774ce33,false,,d1,2022-11-09T12:00:00Z,1.2951
ftx,0x13d91d079129b94f37ac92185f7656d75774ce33,false,,d2,2022-11-10T12:00:00Z,1.1831
ftx,0x13d91d079129b94f37ac92185f7656d75774ce33,false,,d3,2022-11-11T12:00:00Z,1.2891
ftx,0xe924fbec3946038211659bfa1a950b36a3943896,false,,d0,2022-11-08T12:00:00Z,
ftx,0xe924fbec3946038211659bfa1a950b36a3943896,false,,d1,2022-11-09T12:00:00Z,
ftx,0xe924fbec3946038211659bfa1a950b36a3943896,false,,d2,2022-11-10T12:00:00Z,
ftx,0xe924fbec3946038211659bfa1a950b36a3943896,false,,d3,2022-11-11T12:00:00Z,
ftx,0x6ae50b6541cd511a8943d9e17518879a3bc4f980,false,,d0,2022-11-08T12:00:00Z,
ftx,0x6ae50b6541cd511a8943d9e17518879a3bc4f980,false,,d1,2022-11-09T12:00:00Z,
