event,owner,liquidated,first_liq,block_label,block_time,health_factor
june,0xcf60089b9e4ca657a3563149071dd62653f6d701,true,2022-06-12T02:28:43.000Z,d1,2022-06-13T12:00:00Z,1.1305
june,0xcf60089b9e4ca657a3563149071dd62653f6d701,true,2022-06-12T02:28:43.000Z,d2,2022-06-14T03:00:00Z,1.1882
june,0xcf60089b9e4ca657a3563149071dd62653f6d701,true,2022-06-12T02:28:43.000Z,d3,2022-06-18T20:00:00Z,1.2731
june,0x13d91d079129b94f37ac92185f7656d75774ce33,true,2022-06-13T01:27:04.000Z,d0,2022-06-08T12:00:00Z,1.1994
june,0x13d91d079129b94f37ac92185f7656d75774ce33,true,2022-06-13T01:27:04.000Z,d1,2022-06-13T12:00:00Z,1.0397
june,0x13d91d079129b94f37ac92185f7656d75774ce33,true,2022-06-13T01:27:04.000Z,d2,2022-06-14T03:00:00Z,1.1392
june,0x13d91d079129b94f37ac92185f7656d75774ce33,true,2022-06-13T01:27:04.000Z,d3,2022-06-18T20:00:00Z,1.2897
june,0x55893d974e7626cdf97c5eba14f05b7c88f2f2f0,true,2022-06-14T01:40:39.000Z,d0,2022-06-08T12:00:00Z,1.7437
june,0x55893d974e7626cdf97c5eba14f05b7c88f2f2f0,true,2022-06-14T01:40:39.000Z,d1,2022-06-13T12:00:00Z,1.1079
june,0x55893d974e7626cdf97c5eba14f05b7c88f2f2f0,true,2022-06-14T01:40:39.000Z,d2,2022-06-14T03:00:00Z,1.1644
june,0x55893d974e7626cdf97c5eba14f05b7c88f2f2f0,true,2022-06-14T01:40:39.000Z,d3,2022-06-18T20:00:00Z,1.2537
june,0x9e6e443d582585f55f6fca49edc5a6a94f47e8e8,true,2022-06-11T09:04:44.000Z,d0,2022-06-08T12:00:00Z,1.1015
june,0x9e6e443d582585f55f6fca49edc5a6a94f47e8e8,true,2022-06-11T09:04:44.000Z,d1,2022-06-13T12:00:00Z,1.045
june,0x9e6e443d582585f55f6fca49edc5a6a94f47e8e8,true,2022-06-11T09:04:44.000Z,d2,2022-06-14T03:00:00Z,1.0846
june,0x9e6e443d582585f55f6fca49edc5a6a94f47e8e8,true,2022-06-11T09:04:44.000Z,d3,2022-06-18T20:00:00Z,1.1564
june,0x46891da2185aa8691b1cca637cd32a54a998d690,true,2022-06-11T08:44:02.000Z,d0,2022-06-08T12:00:00Z,1.0722
june,0x46891da2185aa8691b1cca637cd32a54a998d690,true,2022-06-11T08:44:02.000Z,d1,2022-06-13T12:00:00Z,1.0385
june,0x46891da2185aa8691b1cca637cd32a54a998d690,true,2022-06-11T08:44:02.000Z,d2,2022-06-14T03:00:00Z,1.0768
june,0x46891da2185aa8691b1cca637cd32a54a998d690,true,2022-06-11T08:44:02.000Z,d3,2022-06-18T20:00:00Z,1.1271
june,0x539435db185fef6ea9e8ee9829a930ad7dc64106,true,2022-06-15T09:02:52.000Z,d0,2022-06-08T12:00:00Z,1.1414
june,0x539435db185fef6ea9e8ee9829a930ad7dc64106,true,2022-06-15T09:02:52.000Z,d1,2022-06-13T12:00:00Z,1.0877
june,0x539435db185fef6ea9e8ee9829a930ad7dc64106,true,2022-06-15T09:02:52.000Z,d2,2022-06-14T03:00:00Z,1.1356
june,0x539435db185fef6ea9e8ee9829a930ad7dc64106,true,2022-06-15T09:02:52.000Z,d3,2022-06-18T20:00:00Z,1.3496
june,0x1e5a8256f6e5f188a70143ae5a6df06862d87052,true,2022-06-11T15:39:21.000Z,d0,2022-06-08T12:00:00Z,1.0755
june,0x1e5a8256f6e5f188a70143ae5a6df06862d87052,true,2022-06-11T15:39:21.000Z,d1,2022-06-13T12:00:00Z,1.0794
june,0x1e5a8256f6e5f188a70143ae5a6df06862d87052,true,2022-06-11T15:39:21.000Z,d2,2022-06-14T03:00:00Z,1.1344
june,0x1e5a8256f6e5f188a70143ae5a6df06862d87052,true,2022-06-11T15:39:21.000Z,d3,2022-06-18T20:00:00Z,1.2128
june,0x350da7723e9219078cf958cd7b3b0fd7a1fa3fca,true,2022-06-12T02:40:18.000Z,d0,2022-06-08T12:00:00Z,1.1746
june,0x350da7723e9219078cf958cd7b3b0fd7a1fa3fca,true,2022-06-12T02:40:18.000Z,d1,2022-06-13T12:00:00Z,1.0315
june,0x350da7723e9219078cf958cd7b3b0fd7a1fa3fca,true,2022-06-12T02:40:18.000Z,d2,2022-06-14T03:00:00Z,1.0754
